id,created_at,modified_at,name,price,restaurant_id
572,2023-11-04 00:00:46.632956,2023-11-04 00:00:46.632956,단호박피자,18000,171
573,2023-11-04 00:00:46.634038,2023-11-04 00:00:46.634038,팔도피자,26000,171
574,2023-11-04 00:00:46.635107,2023-11-04 00:00:46.635107,사이드 풀팩 세트,28500,171
575,2023-11-04 00:00:46.636707,2023-11-04 00:00:46.636707,더블세트,32500,171
576,2023-11-04 00:00:52.962255,2023-11-04 00:00:52.962255,부대찌개,6000,24413
577,2023-11-04 00:00:59.814357,2023-11-04 00:00:59.814357,퓨전라볶이,6000,15698
578,2023-11-04 00:00:59.817049,2023-11-04 00:00:59.817049,김밥,3000,15698
579,2023-11-04 00:00:59.818629,2023-11-04 00:00:59.818629,참치김밥,4000,15698
580,2023-11-04 00:00:59.820207,2023-11-04 00:00:59.820207,치즈김밥,4000,15698
581,2023-11-04 00:00:59.821785,2023-11-04 00:00:59.821785,고추참치김밥,4500,15698
582,2023-11-04 00:00:59.823390,2023-11-04 00:00:59.823390,치즈참치김밥,4500,15698
583,2023-11-04 00:00:59.824950,2023-11-04 00:00:59.824950,라면,4000,15698
584,2023-11-04 00:00:59.826582,2023-11-04 00:00:59.826582,갈비만두,4500,15698
585,2023-11-04 00:00:59.828166,2023-11-04 00:00:59.828166,매운퓨전라볶이,6500,15698
586,2023-11-04 00:00:59.829762,2023-11-04 00:00:59.829762,치즈퓨전라볶이,7500,15698
587,2023-11-04 00:00:59.831442,2023-11-04 00:00:59.831442,매운치즈퓨전라볶이,8000,15698
588,2023-11-04 00:00:59.833025,2023-11-04 00:00:59.833025,쫄면,5000,15698
589,2023-11-04 00:00:59.834615,2023-11-04 00:00:59.834615,고기왕만두,5500,15698
590,2023-11-04 00:00:59.836209,2023-11-04 00:00:59.836209,김치왕만두,5500,15698
591,2023-11-04 00:01:05.965880,2023-11-04 00:01:05.965880,마라로제찜닭,23800,4003
592,2023-11-04 00:01:05.967466,2023-11-04 00:01:05.967466,[NEW]두찜 트러플크림찜닭,29800,4003
593,2023-11-04 00:01:05.969545,2023-11-04 00:01:05.969545,[두찜 X CJ 콜라보] 스팸부대찜닭,27800,4003
594,2023-11-04 00:01:05.970577,2023-11-04 00:01:05.970577,[프리미엄]두찜 까만/빨간찜닭,23800,4003
595,2023-11-04 00:01:05.972168,2023-11-04 00:01:05.972168,[프리미엄]두찜 로제찜닭,27800,4003
596,2023-11-04 00:01:05.973214,2023-11-04 00:01:05.973214,[프리미엄]두찜 묵은지찜닭,27800,4003
597,2023-11-04 00:01:05.974306,2023-11-04 00:01:05.974306,[가성비갑]두찜 까만/빨간찜닭두마리,38800,4003
598,2023-11-04 00:01:05.975332,2023-11-04 00:01:05.975332,[N.E.W]두찜 로제닭발(무뼈),23800,4003
599,2023-11-04 00:01:11.867213,2023-11-04 00:01:11.867213,고양이 눈 카레라이스,6500,7544
600,2023-11-04 00:01:11.868827,2023-11-04 00:01:11.868827,고양이 눈 카레우동,6500,7544
601,2023-11-04 00:01:11.869901,2023-11-04 00:01:11.869901,소세지 카레라이스,8500,7544
602,2023-11-04 00:01:11.870962,2023-11-04 00:01:11.870962,고양이 수제 돈가츠,9000,7544
603,2023-11-04 00:01:11.872558,2023-11-04 00:01:11.872558,고양이눈 수제 에비 돈가츠,10000,7544
604,2023-11-04 00:01:11.873635,2023-11-04 00:01:11.873635,소세지 카레우동,8500,7544
605,2023-11-04 00:01:11.874694,2023-11-04 00:01:11.874694,돈가츠 카레라이스,8500,7544
606,2023-11-04 00:01:11.875756,2023-11-04 00:01:11.875756,돈가츠 카레우동,8500,7544
607,2023-11-04 00:01:11.876808,2023-11-04 00:01:11.876808,가라아게 카레라이스,9000,7544
608,2023-11-04 00:01:11.878358,2023-11-04 00:01:11.878358,가라아게 카레우동,9000,7544
609,2023-11-04 00:01:11.879399,2023-11-04 00:01:11.879399,에비후라이 카레라이스,9500,7544
610,2023-11-04 00:01:11.880437,2023-11-04 00:01:11.880437,우삼겹 카레라이스,11000,7544
611,2023-11-04 00:01:11.881996,2023-11-04 00:01:11.881996,우삼겹 카레우동,11000,7544
612,2023-11-04 00:01:11.883093,2023-11-04 00:01:11.883093,고양이눈 소보로동,8500,7544
613,2023-11-04 00:01:11.884670,2023-11-04 00:01:11.884670,돈가츠 소보로동,10500,7544
614,2023-11-04 00:01:11.885721,2023-11-04 00:01:11.885721,가라아게 소보로동,11500,7544
615,2023-11-04 00:01:17.251192,2023-11-04 00:01:17.251192,즉석김밥(야채),2000,26121
616,2023-11-04 00:01:17.252746,2023-11-04 00:01:17.252746,쇠고기김밥,2500,26121
617,2023-11-04 00:01:17.254321,2023-11-04 00:01:17.254321,햄김밥,2500,26121
618,2023-11-04 00:01:17.255376,2023-11-04 00:01:17.255376,야채계란볶음밥,4000,26121
619,2023-11-04 00:01:17.256437,2023-11-04 00:01:17.256437,불고기덮밥,5000,26121
620,2023-11-04 00:02:28.886317,2023-11-04 00:02:28.886317,포모도로 파스타,7000,17658
621,2023-11-04 00:02:28.888440,2023-11-04 00:02:28.888440,불닭 파스타,7000,17658
622,2023-11-04 00:02:28.889521,2023-11-04 00:02:28.889521,디마레 크림 파스타,7000,17658
623,2023-11-04 00:02:28.890584,2023-11-04 00:02:28.890584,살모네 파스타,7000,17658
624,2023-11-04 00:02:28.891620,2023-11-04 00:02:28.891620,까르보나라 파스타,7000,17658
625,2023-11-04 00:02:46.519645,2023-11-04 00:02:46.519645,소곱창,15900,8257
626,2023-11-04 00:02:46.521268,2023-11-04 00:02:46.521268,소막창,15900,8257
627,2023-11-04 00:02:46.522834,2023-11-04 00:02:46.522834,돼지생막창,11900,8257
628,2023-11-04 00:02:59.456255,2023-11-04 00:02:59.456255,매운애 갈비찜 (작은 애),7000,17485
629,2023-11-04 00:02:59.458341,2023-11-04 00:02:59.458341,매운애 갈비찜 (중간 애),8000,17485
630,2023-11-04 00:02:59.459403,2023-11-04 00:02:59.459403,매운애 갈비찜 (큰 애),21000,17485
631,2023-11-04 00:03:05.095967,2023-11-04 00:03:05.095967,먹태구이,,14475
632,2023-11-04 00:03:05.097554,2023-11-04 00:03:05.097554,육포,,14475
633,2023-11-04 00:03:05.099115,2023-11-04 00:03:05.099115,쥐포구이,,14475
634,2023-11-04 00:03:05.100708,2023-11-04 00:03:05.100708,감자튀김,,14475
635,2023-11-04 00:03:05.101772,2023-11-04 00:03:05.101772,해물짬뽕탕,,14475
636,2023-11-04 00:03:05.102860,2023-11-04 00:03:05.102860,민물새우탕,,14475
637,2023-11-04 00:03:05.103897,2023-11-04 00:03:05.103897,고추장찌개,,14475
638,2023-11-04 00:03:05.104952,2023-11-04 00:03:05.104952,두부김치,,14475
639,2023-11-04 00:03:05.105989,2023-11-04 00:03:05.105989,닭도리탕,,14475
640,2023-11-04 00:03:05.107032,2023-11-04 00:03:05.107032,계란말이,,14475
641,2023-11-04 00:03:05.108069,2023-11-04 00:03:05.108069,만두계란탕,,14475
642,2023-11-04 00:03:05.109104,2023-11-04 00:03:05.109104,해물라면,,14475
643,2023-11-04 00:03:05.110138,2023-11-04 00:03:05.110138,라면사리,,14475
644,2023-11-04 00:03:05.111192,2023-11-04 00:03:05.111192,치킨가라아게,,14475
645,2023-11-04 00:03:05.112294,2023-11-04 00:03:05.112294,간장육회,,14475
646,2023-11-04 00:03:05.113340,2023-11-04 00:03:05.113340,고추장육회,,14475
647,2023-11-04 00:03:05.114468,2023-11-04 00:03:05.114468,육회,,14475
648,2023-11-04 00:03:05.115495,2023-11-04 00:03:05.115495,참치마요주먹밥,,14475
649,2023-11-04 00:03:05.116535,2023-11-04 00:03:05.116535,셀프주먹밥,,14475
650,2023-11-04 00:03:05.117601,2023-11-04 00:03:05.117601,훈제오리한판,,14475
651,2023-11-04 00:03:05.118646,2023-11-04 00:03:05.118646,마라탕,,14475
652,2023-11-04 00:03:05.119689,2023-11-04 00:03:05.119689,메밀전병,,14475
653,2023-11-04 00:03:11.817237,2023-11-04 00:03:11.817237,해봉이밥버거,4200,17491
654,2023-11-04 00:03:11.818845,2023-11-04 00:03:11.818845,에햄밥버거,3800,17491
655,2023-11-04 00:03:11.819910,2023-11-04 00:03:11.819910,닭갈비밥버거,3500,17491
656,2023-11-04 00:03:11.821506,2023-11-04 00:03:11.821506,마요떡갈비밥버거,4000,17491
657,2023-11-04 00:03:11.823078,2023-11-04 00:03:11.823078,바삭멸치밥버거,4000,17491
658,2023-11-04 00:03:11.824138,2023-11-04 00:03:11.824138,봉구스밥버거,3000,17491
659,2023-11-04 00:03:11.825141,2023-11-04 00:03:11.825141,봉순이밥버거,3700,17491
660,2023-11-04 00:03:11.826222,2023-11-04 00:03:11.826222,소불고기밥버거,5000,17491
661,2023-11-04 00:03:11.826748,2023-11-04 00:03:11.826748,쏘야밥버거,3200,17491
662,2023-11-04 00:03:11.827775,2023-11-04 00:03:11.827775,제육밥버거,4000,17491
663,2023-11-04 00:03:11.829855,2023-11-04 00:03:11.829855,청양불고기밥버거,5500,17491
664,2023-11-04 00:03:11.830886,2023-11-04 00:03:11.830886,추억의도시락,5000,17491
665,2023-11-04 00:03:11.831928,2023-11-04 00:03:11.831928,치즈닭갈비밥버거,4000,17491
666,2023-11-04 00:03:11.832957,2023-11-04 00:03:11.832957,치즈떡갈비밥버거,3500,17491
667,2023-11-04 00:03:11.833999,2023-11-04 00:03:11.833999,치즈밥버거,3500,17491
668,2023-11-04 00:03:11.834534,2023-11-04 00:03:11.834534,치즈제육밥버거,4500,17491
669,2023-11-04 00:03:11.835703,2023-11-04 00:03:11.835703,치킨마요밥버거,4200,17491
670,2023-11-04 00:03:11.836750,2023-11-04 00:03:11.836750,칠리치킨밥버거,4000,17491
671,2023-11-04 00:03:11.837791,2023-11-04 00:03:11.837791,통살돈까스마요밥버거,5500,17491
672,2023-11-04 00:03:11.838365,2023-11-04 00:03:11.838365,통살돈까스밥버거,4500,17491
673,2023-11-04 00:03:11.839424,2023-11-04 00:03:11.839424,햄치즈밥버거,4300,17491
674,2023-11-04 00:03:11.840468,2023-11-04 00:03:11.840468,양념치킨밥버거,4500,17491
675,2023-11-04 00:03:20.242445,2023-11-04 00:03:20.242445,즉석떡볶이,3000,14954
676,2023-11-04 00:03:20.244038,2023-11-04 00:03:20.244038,원조김밥1,2000,14954
677,2023-11-04 00:03:20.245086,2023-11-04 00:03:20.245086,원조김밥2,2500,14954
678,2023-11-04 00:03:20.246671,2023-11-04 00:03:20.246671,치즈김밥,2500,14954
679,2023-11-04 00:03:20.247701,2023-11-04 00:03:20.247701,소고기김밥,2500,14954
680,2023-11-04 00:03:20.248742,2023-11-04 00:03:20.248742,김치김밥,3000,14954
681,2023-11-04 00:03:20.249798,2023-11-04 00:03:20.249798,땡초김밥,3000,14954
682,2023-11-04 00:03:20.250869,2023-11-04 00:03:20.250869,참치김밥,3000,14954
683,2023-11-04 00:03:20.251921,2023-11-04 00:03:20.251921,떡갈비김밥,3000,14954
684,2023-11-04 00:03:20.252971,2023-11-04 00:03:20.252971,계란말이김밥,3500,14954
685,2023-11-04 00:03:20.254031,2023-11-04 00:03:20.254031,돈참맛,3000,14954
686,2023-11-04 00:03:20.255120,2023-11-04 00:03:20.255120,돈김맛,3000,14954
687,2023-11-04 00:03:20.256173,2023-11-04 00:03:20.256173,김참맛,3000,14954
688,2023-11-04 00:03:20.257240,2023-11-04 00:03:20.257240,스펨,2500,14954
689,2023-11-04 00:03:20.257756,2023-11-04 00:03:20.257756,참치샐러리,2500,14954
690,2023-11-04 00:03:20.258794,2023-11-04 00:03:20.258794,삼파채맛 김밥,3500,14954
691,2023-11-04 00:03:20.259842,2023-11-04 00:03:20.259842,삼파채맛 주먹밥,3000,14954
692,2023-11-04 00:03:29.050749,2023-11-04 00:03:29.050749,삼겹무한,12900,4001
693,2023-11-04 00:03:29.052309,2023-11-04 00:03:29.052309,천연과일쟁반국수,7000,4001
694,2023-11-04 00:03:29.053416,2023-11-04 00:03:29.053416,한돈 소세지구이,3000,4001
695,2023-11-04 00:03:29.054566,2023-11-04 00:03:29.054566,계란찜,2500,4001
696,2023-11-04 00:03:29.055070,2023-11-04 00:03:29.055070,일반볶음밥,2500,4001
697,2023-11-04 00:03:36.388221,2023-11-04 00:03:36.388221,옛날 삼겹살(150g),7000,21737
698,2023-11-04 00:03:36.389358,2023-11-04 00:03:36.389358,생 삼겹살(150g),7000,21737
699,2023-11-04 00:03:36.390894,2023-11-04 00:03:36.390894,목살(150g),7000,21737
700,2023-11-04 00:03:36.391927,2023-11-04 00:03:36.391927,불고기 쌈밥,6500,21737
701,2023-11-04 00:03:36.392983,2023-11-04 00:03:36.392983,물냉면,6000,21737
702,2023-11-04 00:03:43.488535,2023-11-04 00:03:43.488535,명랑이네 감자 핫도그,,6945
703,2023-11-04 00:03:43.490709,2023-11-04 00:03:43.490709,명랑이네 점보 핫도그,,6945
704,2023-11-04 00:03:43.491749,2023-11-04 00:03:43.491749,명랑이네 반반모짜 핫도그,,6945
705,2023-11-04 00:03:43.492828,2023-11-04 00:03:43.492828,명랑이네 떡볶이 세트,,6945
706,2023-11-04 00:03:43.493888,2023-11-04 00:03:43.493888,모짜맵구마 핫도그,,6945
707,2023-11-04 00:03:43.494943,2023-11-04 00:03:43.494943,감자통모짜 핫도그,,6945
708,2023-11-04 00:03:43.495986,2023-11-04 00:03:43.495986,감자 핫도그,,6945
709,2023-11-04 00:03:43.497055,2023-11-04 00:03:43.497055,고구마통모짜 핫도그,,6945
710,2023-11-04 00:03:43.498130,2023-11-04 00:03:43.498130,맵반모짜 핫도그,,6945
711,2023-11-04 00:03:43.499176,2023-11-04 00:03:43.499176,꽈배기,,6945
712,2023-11-04 00:03:43.500222,2023-11-04 00:03:43.500222,명랑 꽈배기,,6945
713,2023-11-04 00:03:43.501786,2023-11-04 00:03:43.501786,라면맵땅 핫도그,,6945
714,2023-11-04 00:03:43.502823,2023-11-04 00:03:43.502823,마라로제 떡볶이,,6945
715,2023-11-04 00:03:43.503880,2023-11-04 00:03:43.503880,로제 떡볶이,,6945
716,2023-11-04 00:03:43.505533,2023-11-04 00:03:43.505533,떡볶이,,6945
717,2023-11-04 00:03:43.506561,2023-11-04 00:03:43.506561,모짜체다 핫도그,,6945
718,2023-11-04 00:03:43.509015,2023-11-04 00:03:43.509015,통모짜 핫도그,,6945
719,2023-11-04 00:03:43.510655,2023-11-04 00:03:43.510655,반반모짜 핫도그,,6945
720,2023-11-04 00:03:43.511691,2023-11-04 00:03:43.511691,체다치즈 핫도그,,6945
721,2023-11-04 00:03:43.512208,2023-11-04 00:03:43.512208,점보 핫도그,,6945
722,2023-11-04 00:03:43.514796,2023-11-04 00:03:43.514796,할라피뇨 핫도그,,6945
723,2023-11-04 00:03:43.515834,2023-11-04 00:03:43.515834,통가래떡 핫도그,,6945
724,2023-11-04 00:03:43.520499,2023-11-04 00:03:43.520499,명랑 핫도그,,6945
725,2023-11-04 00:03:50.687703,2023-11-04 00:03:50.687703,비빔밥 (1매),6000,2993
726,2023-11-04 00:03:50.689253,2023-11-04 00:03:50.689253,비빔밥 (2매),12000,2993
727,2023-11-04 00:03:50.690366,2023-11-04 00:03:50.690366,비빔밥 (3매),18000,2993
728,2023-11-04 00:03:50.691388,2023-11-04 00:03:50.691388,비빔밥+라면세트 (1매),8500,2993
729,2023-11-04 00:03:50.692422,2023-11-04 00:03:50.692422,비빔밥+해장라면 세트 (1매),8500,2993
730,2023-11-04 00:04:20.651557,2023-11-04 00:04:20.651557,목살 스테이크,7500,5061
731,2023-11-04 00:04:20.653142,2023-11-04 00:04:20.653142,모짜렐라 치즈,6900,5061
732,2023-11-04 00:04:20.654701,2023-11-04 00:04:20.654701,훈제연어,7500,5061
733,2023-11-04 00:04:20.655739,2023-11-04 00:04:20.655739,그린,5500,5061
734,2023-11-04 00:04:20.656286,2023-11-04 00:04:20.656286,칠리 파스타,6900,5061
735,2023-11-04 00:10:00.183639,2023-11-04 00:10:00.183639,내 마음대로 마라탕,2000,4433
736,2023-11-04 00:10:00.185262,2023-11-04 00:10:00.185262,내 마음대로 마라반,2000,4433
737,2023-11-04 00:10:00.186304,2023-11-04 00:10:00.186304,내 마음대로 마라샹궈,9000,4433
738,2023-11-04 00:10:00.187387,2023-11-04 00:10:00.187387,마라쇼룽샤,14000,4433
739,2023-11-04 00:10:00.188427,2023-11-04 00:10:00.188427,마라새우,19000,4433
740,2023-11-04 00:10:00.188949,2023-11-04 00:10:00.188949,꿔바로우,35000,4433
741,2023-11-04 00:10:00.189995,2023-11-04 00:10:00.189995,쉐프 마음대로 마라탕,25000,4433
742,2023-11-04 00:10:00.191055,2023-11-04 00:10:00.191055,쉐프 마음대로 마라반,10000,4433
743,2023-11-04 00:10:00.192087,2023-11-04 00:10:00.192087,쉐프 마음대로 마라샹궈,12000,4433
744,2023-11-04 00:10:00.193140,2023-11-04 00:10:00.193140,소고기,17000,4433
745,2023-11-04 00:10:00.193661,2023-11-04 00:10:00.193661,양고기,22000,4433
746,2023-11-04 00:10:00.194710,2023-11-04 00:10:00.194710,국산솔방울오징어,3000,4433
747,2023-11-04 00:10:00.195748,2023-11-04 00:10:00.195748,소양(소위),3000,4433
748,2023-11-04 00:10:00.196269,2023-11-04 00:10:00.196269,큰새우,1000,4433
749,2023-11-04 00:10:00.197326,2023-11-04 00:10:00.197326,콘치즈볼,1000,4433
750,2023-11-04 00:10:00.197843,2023-11-04 00:10:00.197843,유부,1000,4433
751,2023-11-04 00:10:00.198946,2023-11-04 00:10:00.198946,유부주머니,1000,4433
752,2023-11-04 00:10:00.199969,2023-11-04 00:10:00.199969,베이컨,1000,4433
753,2023-11-04 00:10:00.201021,2023-11-04 00:10:00.201021,옥수수어묵,1000,4433
754,2023-11-04 00:10:00.202198,2023-11-04 00:10:00.202198,분사(실당면),1000,4433
755,2023-11-04 00:10:00.203249,2023-11-04 00:10:00.203249,문어완자,1000,4433
756,2023-11-04 00:10:00.204300,2023-11-04 00:10:00.204300,크랩향피쉬볼,1000,4433
757,2023-11-04 00:10:00.205344,2023-11-04 00:10:00.205344,튀김두부,1000,4433
758,2023-11-04 00:10:00.206388,2023-11-04 00:10:00.206388,새우피쉬볼,1000,4433
759,2023-11-04 00:10:00.207429,2023-11-04 00:10:00.207429,두부모양피쉬볼,1000,4433
760,2023-11-04 00:10:00.207948,2023-11-04 00:10:00.207948,숙주,1000,4433
761,2023-11-04 00:10:00.208988,2023-11-04 00:10:00.208988,밀떡,1000,4433
762,2023-11-04 00:10:00.210057,2023-11-04 00:10:00.210057,알배추,2000,4433
763,2023-11-04 00:10:00.210580,2023-11-04 00:10:00.210580,쌀떡,2000,4433
764,2023-11-04 00:10:00.211641,2023-11-04 00:10:00.211641,청경채,2000,4433
765,2023-11-04 00:10:00.212690,2023-11-04 00:10:00.212690,쫄면,2000,4433
766,2023-11-04 00:10:00.213214,2023-11-04 00:10:00.213214,콩나물,2000,4433
767,2023-11-04 00:10:00.214330,2023-11-04 00:10:00.214330,치즈떡볶이,2000,4433
768,2023-11-04 00:10:00.215359,2023-11-04 00:10:00.215359,양배추,2000,4433
769,2023-11-04 00:10:00.216406,2023-11-04 00:10:00.216406,단호박,2000,4433
770,2023-11-04 00:10:00.218044,2023-11-04 00:10:00.218044,메추리알,2000,4433
771,2023-11-04 00:10:00.218573,2023-11-04 00:10:00.218573,쑥갓,2000,4433
772,2023-11-04 00:10:00.219608,2023-11-04 00:10:00.219608,새송이버섯,2000,4433
773,2023-11-04 00:10:00.220703,2023-11-04 00:10:00.220703,팽이버섯,2000,4433
774,2023-11-04 00:10:00.221222,2023-11-04 00:10:00.221222,느타리버섯,2000,4433
775,2023-11-04 00:10:00.222311,2023-11-04 00:10:00.222311,표고버섯,2000,4433
776,2023-11-04 00:10:00.222813,2023-11-04 00:10:00.222813,흑목이버섯,2000,4433
777,2023-11-04 00:10:00.223866,2023-11-04 00:10:00.223866,백목이버섯,2000,4433
778,2023-11-04 00:10:00.224401,2023-11-04 00:10:00.224401,감자,2000,4433
779,2023-11-04 00:10:00.225439,2023-11-04 00:10:00.225439,연근,2000,4433
780,2023-11-04 00:10:00.225964,2023-11-04 00:10:00.225964,게맛살,2000,4433
781,2023-11-04 00:10:00.227005,2023-11-04 00:10:00.227005,스모크햄,2000,4433
782,2023-11-04 00:10:00.228042,2023-11-04 00:10:00.228042,비엔나소세지,2000,4433
783,2023-11-04 00:10:00.228561,2023-11-04 00:10:00.228561,어묵,2000,4433
784,2023-11-04 00:10:00.229599,2023-11-04 00:10:00.229599,새우완자,2000,4433
785,2023-11-04 00:10:00.230139,2023-11-04 00:10:00.230139,생선완자,2000,4433
786,2023-11-04 00:10:00.231185,2023-11-04 00:10:00.231185,어묵완자,2000,4433
787,2023-11-04 00:10:00.232232,2023-11-04 00:10:00.232232,감자수제비,2000,4433
788,2023-11-04 00:10:00.232749,2023-11-04 00:10:00.232749,건두부,2000,4433
789,2023-11-04 00:10:00.233792,2023-11-04 00:10:00.233792,두부피,2000,4433
790,2023-11-04 00:10:00.234744,2023-11-04 00:10:00.234744,부주,2000,4433
791,2023-11-04 00:10:00.235777,2023-11-04 00:10:00.235777,분모자,2000,4433
792,2023-11-04 00:10:00.236300,2023-11-04 00:10:00.236300,중화당면(일반당면),2000,4433
793,2023-11-04 00:10:00.237353,2023-11-04 00:10:00.237353,샤브당면(중국당면/넙적당면),2000,4433
794,2023-11-04 00:10:00.238396,2023-11-04 00:10:00.238396,수정당면,2000,4433
795,2023-11-04 00:10:00.238914,2023-11-04 00:10:00.238914,녹두당면,2000,4433
796,2023-11-04 00:10:00.239955,2023-11-04 00:10:00.239955,뉴진면,2000,4433
797,2023-11-04 00:10:00.240994,2023-11-04 00:10:00.240994,옥수수국수,2000,4433
798,2023-11-04 00:10:00.241510,2023-11-04 00:10:00.241510,쌀국수,2000,4433
799,2023-11-04 00:10:00.242568,2023-11-04 00:10:00.242568,쭈꾸미,2000,4433
800,2023-11-04 00:10:00.243085,2023-11-04 00:10:00.243085,다시마,2000,4433
801,2023-11-04 00:10:00.244118,2023-11-04 00:10:00.244118,고수,2000,4433
802,2023-11-04 00:10:00.244640,2023-11-04 00:10:00.244640,라면사리,2000,4433
803,2023-11-04 00:10:00.245158,2023-11-04 00:10:00.245158,미니전,2000,4433
804,2023-11-04 00:10:00.246206,2023-11-04 00:10:00.246206,계란미니전,2000,4433
805,2023-11-04 00:10:00.247246,2023-11-04 00:10:00.247246,유툐,2000,4433
806,2023-11-04 00:10:00.247763,2023-11-04 00:10:00.247763,공기밥,2500,4433
807,2023-11-04 00:10:00.248831,2023-11-04 00:10:00.248831,와하하 빙홍차,3000,4433
808,2023-11-04 00:10:00.249349,2023-11-04 00:10:00.249349,캉스부 빙탕쉐리,1000,4433
809,2023-11-04 00:10:00.250386,2023-11-04 00:10:00.250386,캉스부 복숭아음료,3000,4433
810,2023-11-04 00:10:00.251421,2023-11-04 00:10:00.251421,캉스부 삥탕산자,3000,4433
811,2023-11-04 00:10:00.251936,2023-11-04 00:10:00.251936,캉스부 머리미차,3000,4433
812,2023-11-04 00:10:00.252997,2023-11-04 00:10:00.252997,캉스부 진피산매,3000,4433
813,2023-11-04 00:10:00.253512,2023-11-04 00:10:00.253512,차파이 복숭아우롱차,3000,4433
814,2023-11-04 00:10:00.254554,2023-11-04 00:10:00.254554,차파이 유자녹차,3000,4433
815,2023-11-04 00:10:41.748633,2023-11-04 00:10:41.748633,등심 돈게스,7000,4829
816,2023-11-04 00:10:41.750224,2023-11-04 00:10:41.750224,김치롤게스,9500,4829
817,2023-11-04 00:10:41.751293,2023-11-04 00:10:41.751293,고구마 롤게스,9500,4829
818,2023-11-04 00:10:41.751828,2023-11-04 00:10:41.751828,돈무라이스,9000,4829
819,2023-11-04 00:10:41.752894,2023-11-04 00:10:41.752894,쉬림프돈게스,9500,4829
820,2023-11-04 00:11:02.472163,2023-11-04 00:11:02.472163,수육국밥,,22193
821,2023-11-04 00:11:02.473227,2023-11-04 00:11:02.473227,순대국밥,,22193
822,2023-11-04 00:11:02.474309,2023-11-04 00:11:02.474309,얼큰국밥,,22193
823,2023-11-04 00:11:02.475339,2023-11-04 00:11:02.475339,부대국밥,,22193
824,2023-11-04 00:11:02.476361,2023-11-04 00:11:02.476361,옛날전통순댓국,,22193
825,2023-11-04 00:11:02.476884,2023-11-04 00:11:02.476884,수육곰탕,,22193
826,2023-11-04 00:11:02.477912,2023-11-04 00:11:02.477912,돈추구탕,,22193
827,2023-11-04 00:11:02.478943,2023-11-04 00:11:02.478943,반반한 국밥,,22193
828,2023-11-04 00:11:02.479964,2023-11-04 00:11:02.479964,반반한 냉면,,22193
829,2023-11-04 00:11:02.481023,2023-11-04 00:11:02.481023,직화물냉면,,22193
830,2023-11-04 00:11:02.481538,2023-11-04 00:11:02.481538,직화비빔냉면,,22193
831,2023-11-04 00:11:02.482567,2023-11-04 00:11:02.482567,명태회냉면,,22193
832,2023-11-04 00:11:02.483082,2023-11-04 00:11:02.483082,불냉면,,22193
833,2023-11-04 00:11:02.484133,2023-11-04 00:11:02.484133,수육백반정식,,22193
834,2023-11-04 00:11:02.484680,2023-11-04 00:11:02.484680,직화구이정식,,22193
835,2023-11-04 00:11:08.256293,2023-11-04 00:11:08.256293,커틀릿,11000,5293
836,2023-11-04 00:11:29.619789,2023-11-04 00:11:29.619789,홍계,6500,803
837,2023-11-04 00:11:29.621356,2023-11-04 00:11:29.621356,치즈홍계,7500,803
838,2023-11-04 00:11:29.622401,2023-11-04 00:11:29.622401,닭볶음탕(소),17000,803
839,2023-11-04 00:11:29.623513,2023-11-04 00:11:29.623513,닭한마리(소),19000,803
840,2023-11-04 00:11:29.624559,2023-11-04 00:11:29.624559,뼈해장국,7000,803
841,2023-11-04 00:11:35.792276,2023-11-04 00:11:35.792276,오징어순두부,6500,24388
842,2023-11-04 00:11:35.793329,2023-11-04 00:11:35.793329,갈비순두부,8000,24388
843,2023-11-04 00:11:35.794375,2023-11-04 00:11:35.794375,해물순두부,6500,24388
844,2023-11-04 00:11:35.795411,2023-11-04 00:11:35.795411,삼겹순두부,6500,24388
845,2023-11-04 00:11:35.796438,2023-11-04 00:11:35.796438,햄치즈순두부,6500,24388
846,2023-11-04 00:11:35.796955,2023-11-04 00:11:35.796955,만두순두부,6500,24388
847,2023-11-04 00:11:35.797998,2023-11-04 00:11:35.797998,굴순두부,6500,24388
848,2023-11-04 00:11:40.942807,2023-11-04 00:11:40.942807,지짐보쌈정식,8500,5595
849,2023-11-04 00:11:40.944991,2023-11-04 00:11:40.944991,매운지짐보쌈정식,9000,5595
850,2023-11-04 00:11:40.946074,2023-11-04 00:11:40.946074,마늘지짐보쌈정식,9000,5595
851,2023-11-04 00:11:40.946620,2023-11-04 00:11:40.946620,지짐보쌈 (소),20000,5595
852,2023-11-04 00:11:40.947666,2023-11-04 00:11:40.947666,지짐보쌈 (중),27000,5595
853,2023-11-04 00:12:12.729574,2023-11-04 00:12:12.729574,꼬리특모둠초밥(15pcs),46000,9593
854,2023-11-04 00:12:12.730652,2023-11-04 00:12:12.730652,생연어초밥(12pcs),21000,9593
855,2023-11-04 00:12:12.731760,2023-11-04 00:12:12.731760,새우모둠초밥(12pcs),14000,9593
856,2023-11-04 00:12:12.732808,2023-11-04 00:12:12.732808,스테이크초밥(12pcs),13000,9593
857,2023-11-04 00:12:12.733328,2023-11-04 00:12:12.733328,장어초밥(12pcs),17000,9593
858,2023-11-04 00:12:12.734367,2023-11-04 00:12:12.734367,광어초밥(12pcs),15000,9593
859,2023-11-04 00:12:12.735404,2023-11-04 00:12:12.735404,육회초밥(12pcs),17000,9593
860,2023-11-04 00:12:12.735924,2023-11-04 00:12:12.735924,가츠동,12000,9593
